,id,neighbourhood
20328,833030871702090905,Cortes
20329,831713147993383367,Berruguete
20330,831721236520682392,Berruguete
20331,833046262327892080,Valdezarza
20332,833064792844890222,Justicia
20336,833110031478435271,Embajadores
20337,833111441803865047,Arcos
20339,833130789051483979,Puerta Bonita
20341,831798720096806486,Embajadores
20344,831805030987192535,Argüelles
20345,833242056449289751,Universidad
20346,831843060905577987,Casco Histórico de Vallecas
20348,831850872396765055,Universidad
20349,833248240911000796,Embajadores
20350,833256687152754107,Universidad
20351,831853067681834592,Universidad
20352,833265003721590696,Trafalgar
20353,831857237643649742,Universidad
20354,831864707850915159,Embajadores
20355,833308722393913722,Arapiles
20356,831925059340700403,Embajadores
20357,833332888695282574,San Isidro
20358,831925213610287553,Universidad
20359,831930006662928432,Los Rosales
20360,833336209421780211,Palacio
20361,833408019818653808,Pinar del Rey
20362,831938175902084324,San Cristobal
20363,832013981205919237,Aguilas
20364,833479635984057851,Casco Histórico de Vallecas
20365,832027052835531371,Colina
20366,833651912343133468,Palos de Moguer
20367,832114520352028752,Justicia
20368,832245316998582468,Embajadores
20369,833735716265570613,Opañel
20370,832319136098248985,Guindalera
20371,833787881956866657,Berruguete
20372,832333960298385718,Universidad
20373,833830988418526065,San Andrés
20374,832370755015597476,Bellas Vistas
20378,833877009457248876,Embajadores
20379,832397498614579840,Sol
20384,833937475384682217,San Isidro
20387,832442642034161690,Embajadores
20388,832456561751560582,Hispanoamérica
20389,833992336169148124,Universidad
20390,832458339112005133,Orcasur
20391,834011019411078846,Goya
20392,832464736911811115,Arapiles
20393,832487776691819287,Valdeacederas
20394,834029009740517888,Pacífico
20396,834599332185978252,Los Angeles
20398,832526206494409181,Guindalera
20399,834713194832845730,Canillas
20400,832548355369741297,Comillas
20401,834736197858639935,Puerta del Angel
20402,832554858282421687,Comillas
20403,832557660676162777,Comillas
20404,834772154403498895,Ventas
20405,832600379784779895,Buenavista
20406,834892809849564613,San Fermín
20407,832631580429814099,Castilla
20409,832639828919297352,Universidad
20410,835164654979260894,Ventas
20411,832651171657776555,Universidad
20412,832681229855571519,Portazgo
20413,835246248479606202,Embajadores
20414,832707339330563050,Amposta
20415,835254763952758669,Imperial
20417,835465691533732961,Arapiles
20418,835471183116386485,Arapiles
20419,832714887733057873,Canillas
20420,832812970664588420,Cortes
20421,836777778486669528,Pinar del Rey
20422,836788113751671434,Embajadores
20424,836799456421315426,Embajadores
20425,835474115560229238,Prosperidad
20426,836799857645496798,Embajadores
20427,835475885637356711,Chopera
20429,835504424104441302,Imperial
20430,836825043101046615,Numancia
20432,836844656197694666,Pueblo Nuevo
20433,835578612085907318,Butarque
20435,835650362152166139,Lucero
20436,835658072223347323,Palacio
20439,835964556960649826,Quintana
20440,836904797100703162,Trafalgar
20441,835964567498604908,Quintana
20442,836000781199934971,Bellas Vistas
20443,836016069435505410,Pacífico
20444,836924858012351445,Valdezarza
20446,836048463129733048,Justicia
20447,836954366922683207,Palacio
20448,836072571892856951,Palacio
20449,836975794084087253,Arapiles
20450,837017054608401895,Acacias
20451,836116575291173637,Embajadores
20453,836126240972451362,Embajadores
20454,837038639209383909,Argüelles
20455,836159671992958278,Justicia
20456,836159827856570368,Trafalgar
20457,837060396229128030,Hispanoamérica
20458,837070982614707147,Canillas
20459,837080363100052677,Justicia
20465,837402775073600391,Palacio
20466,837416782245309621,Media Legua
20467,836196571642394491,Embajadores
20468,837435899033867067,Guindalera
20469,837442589969557015,Ventas
20471,837464037588210782,Entrevías
20472,836289419837110160,Rejas
20474,836339118533035598,San Isidro
20475,836358284936472387,Embajadores
20477,836565133344055988,Sol
20478,836677636749001328,Cortes
20479,837488836243591952,Trafalgar
20480,836715366686863109,Embajadores
20481,837543290078704149,Justicia
20482,836726491149120571,Prosperidad
20483,837606276692489002,Almenara
20484,836731703393167828,Embajadores
20485,837613488356668123,Prosperidad
20488,837663235542711479,Prosperidad
20490,837690174655536302,Universidad
20491,836773838801017998,Embajadores
20492,838952676561579279,Prosperidad
20493,837708142539789063,San Diego
20494,837741476195250133,San Isidro
20495,839016661663718332,Casco Histórico de Vicálvaro
20496,839018200364378159,Ventas
20497,837799326362976908,Quintana
20498,839053160387949348,Universidad
20500,837800769540463709,Embajadores
20501,838093163433510097,Niño Jesús
20502,839085776710551079,Universidad
20504,839095727780570425,Universidad
20505,838119760230702964,Cármenes
20506,838144699576627258,Palacio
20507,839117977772965647,Universidad
20508,839123661155092383,Universidad
20512,839130314980754505,Bellas Vistas
20513,838172822304735827,Embajadores
20514,839142767419522657,Berruguete
20515,838176511580390880,Palacio
20516,839143749596436051,Castellana
20518,839223472054303343,Moscardó
20519,838195808168174933,Sol
20521,839240925993154801,Moscardó
20522,838209832512309540,Trafalgar
20523,838210125020107307,Embajadores
20524,839351481541453786,Pradolongo
20525,838229347901226780,Universidad
20526,839571458126290158,Castellana
20527,838250631089918111,San Andrés
20529,838272433930689313,Delicias
20530,839606422329996457,Trafalgar
20531,839608297999969620,Ventas
20532,839611487928007086,Trafalgar
20533,838276211531189963,San Fermín
20534,839616838648343562,Costillares
20535,838318767967722731,Embajadores
20536,839642186497504436,Sol
20537,838318924588476835,Embajadores
20538,838324414642066250,Almenara
20539,839642332057957439,Sol
20540,839647356772730735,Palacio
20542,839766830800941913,Almendrales
20544,838343116122142056,Numancia
20545,839805550941878584,Moscardó
20547,839822577527284942,Moscardó
20548,838351024777200549,Simancas
20551,839854772111184516,San Pascual
20554,839878237860802360,Ventas
20556,839881105954530250,San Pascual
20558,838395745614510385,Universidad
20559,838405896317419041,Embajadores
20560,839928084225104224,Palacio
20561,838414845215465851,Embajadores
20562,838433735284013376,Embajadores
20564,838437800990440229,Embajadores
20565,840332293409376038,Canillas
20566,838473060715758327,Ventas
20567,838483325531584926,Justicia
20569,840370872856559605,Justicia
20570,838612712477071440,Embajadores
20571,840376672691040138,Universidad
20572,838812459429727764,Justicia
20573,840409708744498201,Palacio
20574,838837828584908497,Adelfas
20575,840481831010468087,Castellana
20576,838854340705730059,Arapiles
20577,840487400915237208,Palacio
20578,838858855509334975,Palacio
20579,838883894112192644,Guindalera
20580,840489913591872842,Cuatro Caminos
20583,838889292775649618,Delicias
20584,840520456806719821,Moscardó
20585,838889771255322125,Palacio
20586,840522615415180736,Puerta Bonita
20589,838898550584796939,Embajadores
20592,838920316799469789,Palos de Moguer
20595,840571721728127388,Puerta del Angel
20596,838923988869310797,Fuente del Berro
20597,841775809720286866,Cortes
20599,841775815179279671,Sol
20600,840612182330915869,Trafalgar
20601,841775826461561103,Justicia
20602,840637811037904466,Quintana
20604,841775857698515225,Embajadores
20606,841775878039186677,Cortes
20607,841775883699110607,Goya
20608,840972894758694055,Los Rosales
20609,841775911901143295,Palos de Moguer
20610,841020795745953779,Embajadores
20615,841057532153303339,Palacio
20616,841775973431035794,Embajadores
20617,841775986217489679,Pilar
20618,841775986272029644,Justicia
20620,841082905493317275,Palomeras Bajas
20622,841092046861442293,Embajadores
20623,841776027309128918,Embajadores
20624,841110997345773031,Universidad
20631,841189528833191960,Ventas
20632,841776126881405544,Ibiza
20633,841193674631692437,Recoletos
20634,841797187011231995,Delicias
20635,841194502428378911,Jerónimos
20636,841798360056256818,Palacio
20637,841809121225981304,Embajadores
20638,841195036002034548,Rejas
20639,841197710544750369,Rejas
20640,841827333485612714,Casco Histórico de Vallecas
20641,841197990859878014,Rejas
20642,841839235265364993,Costillares
20643,841215573773612778,Universidad
20644,841867994354988906,Guindalera
20645,841263483371513234,Guindalera
20647,841271564987910307,Puerta del Angel
20648,841946129893941016,Valdeacederas
20649,841307406352740416,Moscardó
20651,841321552902768089,Pueblo Nuevo
20652,842021254338096415,Universidad
20653,842032905391058526,Embajadores
20654,841338376659013979,Timón
20656,842080603916254012,Justicia
20657,841378066702698557,Cortes
20658,842116667003347420,Palomeras Bajas
20659,842122943756551795,Embajadores
20660,841480653669063500,Palacio
20661,841509567075611970,Campamento
20662,842353060546334425,Embajadores
20664,842460678593080050,Universidad
20665,841728375493988678,Recoletos
20666,841730194038018701,Valdefuentes
20667,842460691779653340,Palacio
20668,842460704052167228,Palacio
20669,841738103183402174,Chopera
20670,842460724090922275,Embajadores
20671,842460726215908257,Justicia
20674,841748521235696276,Universidad
20675,842460750741370043,Universidad
20676,841750819392015308,Puerta del Angel
20678,841775591798547905,Justicia
20680,842460773706643444,Universidad
20681,843152724751622288,Justicia
20682,842460787305214590,Palacio
20683,842460806241030601,Sol
20684,842461941769428377,Rios Rosas
20685,842461956500003919,Rios Rosas
20687,843192181325180201,Ambroz
20688,842461977396754601,Rios Rosas
20689,843202128254764248,Bellas Vistas
20690,842461991117322389,Rios Rosas
20691,843204593563670082,Bellas Vistas
20693,842462014631206450,Universidad
20694,842462023651767299,Universidad
20695,842462051524304435,Opañel
20697,843265246134289747,Sol
20698,842462067455984734,Lista
20699,843279194953795764,Castellana
20700,842462087556204482,San Pascual
20701,842463185300120869,Embajadores
20702,843332433076939640,Comillas
20703,842463199724443239,Embajadores
20704,842463213002642199,Arapiles
20705,843342963786648816,Pacífico
20706,842463232918995802,Embajadores
20707,843396428765881864,Sol
20708,842463250071595110,Casco Histórico de Barajas
20709,843410498254940598,Trafalgar
20710,842463828277879904,Justicia
20712,842463884231839869,Opañel
20713,843439142534514453,Comillas
20714,842467600425658093,Concepción
20715,843487874169862949,Valverde
20716,842502864259465898,Goya
20718,842512339577405200,Ventas
20719,843541218758859469,Simancas
20720,842528151177496827,Nueva España
20721,843544239423340038,Ventas
20722,842528630106794687,Almagro
20723,842529527659628842,Estrella
20725,842540330006510964,Universidad
20726,843851887064619363,Cortes
20727,842545319526119112,Ciudad Jardín
20728,843919170181666403,Embajadores
20729,842568598580672466,Justicia
20730,843929499417625140,Embajadores
20731,843959818030743837,Niño Jesús
20732,842583957063927574,Sol
20733,843965885935429299,Embajadores
20735,843967873473099355,Cortes
20736,843978031812955933,Cortes
20737,842657171889515722,Bellas Vistas
20738,842671475477216490,Castilla
20740,842703662293308836,Lista
20741,843984516373194649,Sol
20743,842725154737589879,Justicia
20744,842799298669733225,Legazpi
20745,844000325499446880,Berruguete
20746,842839441779639189,Universidad
20747,842848541934684452,Justicia
20748,842850785201978744,Ibiza
20749,844000982624084148,Lista
20750,844097969778656907,Justicia
20751,842853766973665723,Justicia
20752,842856015354860864,Justicia
20754,842983915778013422,Legazpi
20759,844208213224315030,Moscardó
20761,844252713843599097,Delicias
20762,846380042398597288,Simancas
20763,846426208549575549,Palacio
20764,844296414939149314,Lista
20765,844346236291171231,Moscardó
20766,846446182604030351,Simancas
20767,846448490534453864,Universidad
20768,844364485084958554,Trafalgar
20769,846465259694218987,Bellas Vistas
20770,844620138444982068,Almagro
20771,846503936266614879,Universidad
20772,844630414759813039,Sol
20773,844655212541379214,Valdeacederas
20774,846523496831999390,Arcos
20775,844708408643822000,Pradolongo
20777,846818983486450126,Numancia
20778,844773573469409153,Cuatro Caminos
20779,846830819095314765,San Diego
20780,844774935646571544,Embajadores
20781,846832758629149553,La Paz
20782,844911549278710278,Gaztambide
20783,846835510820932599,Portazgo
20784,844914207523611331,Universidad
20785,844919293838643585,Guindalera
20786,846870235913865478,Universidad
20788,846951017691284478,Jerónimos
20789,844931812140156268,Universidad
20790,846966934677686909,Goya
20793,845065211800547368,Fontarrón
20794,846991488025728833,Acacias
20795,845479544230866972,El Viso
20797,845504374447613940,Embajadores
20798,847015009119762272,Guindalera
20799,845627461911240954,Justicia
20801,847036136587052152,Trafalgar
20802,845641285443984473,Pacífico
20803,847041715292023526,Goya
20804,845642693580332542,Delicias
20805,845643309037122983,Ibiza
20806,845667917557281751,Palos de Moguer
20808,847054129239226237,Trafalgar
20809,845690530875323867,Valverde
20811,845699087402485846,Rios Rosas
20813,847059065145058967,Trafalgar
20816,845731426311434608,Embajadores
20817,847081594340327851,Trafalgar
20818,845763161710486577,Pinar del Rey
20819,847104418976017379,Sol
20821,846101428969678874,Prosperidad
20822,847110562827303127,Ventas
20823,846106649344415884,Nueva España
20824,847129863045672611,Quintana
20825,847145155904368455,Universidad
20826,846122107014107151,San Diego
20827,847154804792964032,San Cristobal
20828,846144578394170415,Embajadores
20829,846151926926891821,Pueblo Nuevo
20830,847207504641802711,Arapiles
20831,847219244627624716,Universidad
20832,847227501040985183,Universidad
20833,846174638399365938,Buenavista
20834,847494329798568914,Cármenes
20836,847570382174279634,San Andrés
20837,846203331358210110,Imperial
20839,847583938183763901,Universidad
20841,847584181368668692,Palacio
20842,846229277459176253,Justicia
20843,847588908438415187,Justicia
20844,846230244866899782,Delicias
20845,846241120220148155,Berruguete
20846,847596666234953296,Universidad
20847,847611660381419313,Universidad
20848,846257645135360969,Palacio
20850,847626403499037246,Universidad
20851,846266878892743785,Puerta Bonita
20852,847632041670142287,Lucero
20854,846273678952614418,Sol
20856,846286588345448167,Embajadores
20857,847638528170043672,Puerta del Angel
20860,846311968037048308,Simancas
20864,847742094727986099,Cuatro Caminos
20866,846343292067088328,Acacias
20867,847763275466495675,Valdefuentes
20868,846349066595803957,Goya
20874,848496059534810547,Pueblo Nuevo
20875,847856512811901388,Universidad
20876,847895363643246026,Palos de Moguer
20877,848499604555042674,Ciudad Universitaria
20879,848512302610375795,Universidad
20880,847912565099934442,Embajadores
20881,847965473830002659,Alameda de Osuna
20883,848237519376833489,Goya
20886,848629796159214050,Goya
20887,848638921840255791,Vinateros
20888,848640455883541255,Embajadores
20889,848255344673144072,Cortes
20890,848280208438546048,Imperial
20892,848281662432761392,Universidad
20893,848901333545674799,Universidad
20894,848969900610718594,Delicias
20895,848282009694300774,Embajadores
20897,848980201451317311,Valdeacederas
20898,848299202833112028,Palacio
20899,848303963034765118,Trafalgar
20900,849012917118368579,Puerta del Angel
20901,848305113758008485,Guindalera
20902,849040060569734182,Universidad
20903,849054949215820715,Universidad
20904,848316240893873013,Opañel
20905,849067045316574313,Puerta del Angel
20907,849069643652104391,San Diego
20908,848346095258413009,Opañel
20910,849084278670634122,Palos de Moguer
20911,848354037216906137,Palacio
20912,848389794062751424,Valverde
20913,849107919744822176,Embajadores
20914,849131302872077334,Acacias
20915,848429449284034557,Legazpi
20917,849172787565964643,Palos de Moguer
20919,849185233981907946,Aluche
20920,849204201606682634,Acacias
20921,849208689069085679,Aluche
20923,848464092868998695,Universidad
20924,848476878805634823,Simancas
20925,849235622840988908,Acacias
20928,849267539849749713,Fuente del Berro
20929,849268006102723293,Justicia
20931,849460855433699503,Costillares
20932,852099465328214674,Berruguete
20933,849515845759893685,Embajadores
20936,849710935396322334,Embajadores
20938,849730704645197320,Chopera
20940,849782813176844361,Costillares
20941,852137916972339773,Hispanoamérica
20942,849810935177200571,Palacio
20943,852138072178703248,Sol
20944,849890040201774446,Universidad
20945,852139550811693728,Berruguete
20947,852140623340916889,Embajadores
20948,852140629355141586,Palacio
20951,849995244569133512,Embajadores
20952,852189884547367383,Trafalgar
20954,850112969352750711,Aluche
20955,852289536313446759,Ciudad Jardín
20958,852665778097423508,Chopera
20960,850445567441918064,Acacias
20961,852671603035429970,San Diego
20963,852685946627144281,Embajadores
20964,850620462309955876,Universidad
20965,850631233450377656,Universidad
20966,852700980670278085,Universidad
20967,850655571743419099,Rios Rosas
20969,850675928609925513,Recoletos
20970,852714405859777535,Palacio
20971,850682242713669228,Embajadores
20973,852725293190200477,Castilla
20974,850724128507961499,San Diego
20975,852727931434148736,Entrevías
20976,850793304415931477,Valdeacederas
20977,852746451171589636,Cortes
20978,850795014271937589,Guindalera
20979,852768382064296510,Goya
20980,850810079899196886,Almagro
20983,851163293341673566,Aguilas
20985,851198842407729854,Abrantes
20986,851210435342726340,Lista
20987,851229805756343088,Trafalgar
20989,851239186461998855,Ibiza
20990,851240219216035804,Delicias
20991,852854534634303909,Castellana
20993,851266310209548293,Valdeacederas
20995,851303331557969646,Justicia
20996,851376161903054646,Almenara
20997,852871622716597383,Cortes
20998,851386114790235615,Imperial
20999,852900962713535681,Palos de Moguer
21002,853320546834027788,Universidad
21003,851422422012118642,Universidad
21004,853371290388387204,Canillejas
21005,853374436614541706,Palacio
21006,851428036438364006,Embajadores
21007,853391549621874464,Sol
21008,853394223249906303,Universidad
21009,851452592036846922,Gaztambide
21010,851456976741965737,Palomeras Bajas
21011,853414694988073441,Palacio
21012,851464621566857354,Embajadores
21014,853441920082864295,Puerta del Angel
21016,851498114591366807,San Diego
21017,851506053050095805,Guindalera
21018,853443164187942037,Arapiles
21019,851556805771426195,Vista Alegre
21021,853470004915420263,Ventas
21022,853474896301878936,Ibiza
21023,851821566804274121,Palacio
21025,851825634818827219,Palacio
21026,853523104240006350,Entrevías
21027,851825642163165969,Cortes
21028,851829980439286477,Palacio
21029,853539451678342277,Pueblo Nuevo
21030,851832526592800800,Palacio
21031,853545744561011567,Palos de Moguer
21032,853590590882944543,Embajadores
21033,851894677316713767,Arcos
21034,853637600100347072,Rios Rosas
21035,851934630260203350,Gaztambide
21036,853739035682361011,Universidad
21037,851946917759844164,Pueblo Nuevo
21038,853746794220981487,Embajadores
21039,851958145009546881,Ibiza
21041,851983219176161943,Trafalgar
21042,853804064833169520,Justicia
21043,851984679186966142,Embajadores
21044,854029446806591597,Fuente del Berro
21045,851990536233852217,Embajadores
21047,854044157962364113,Embajadores
21049,855045807503667176,Cortes
21051,855074214465601795,Embajadores
21052,854070108965459793,Palacio
21054,854089021649965032,Universidad
21055,855166107438764234,Buenavista
21056,855186602867427159,Sol
21057,854112824698600574,Cortes
21058,855194539292217639,Almendrales
21059,854191455221511257,Universidad
21060,855203672401568714,Almendrales
21061,855212035013633118,Cortes
21062,854192839892265343,Almenara
21063,854194927576370528,Palacio
21064,855385948028645569,Almenara
21065,854195509818792739,Almenara
21066,854197605219563666,Almenara
21067,855487763589039658,Universidad
21068,854199878574776392,Almenara
21069,854241586734063097,Aluche
21074,854303280517913095,Palomeras Bajas
21075,855566865160729535,Acacias
21076,854319217572108292,Sol
21077,855610194094929260,Casco Histórico de Vicálvaro
21079,855677500550683447,Pinar del Rey
21080,854333685430897157,Casco Histórico de Vicálvaro
21081,854412349486601258,Pacífico
21082,855751276858417891,Cortes
21083,854441307359863649,Casco Histórico de Vicálvaro
21084,855783828082492192,Universidad
21085,855799632027286007,Universidad
21086,854740975344153182,Embajadores
21087,854806516986879763,Embajadores
21088,855805106359579511,Universidad
21089,854851576358579112,Trafalgar
21090,854901943673687222,Embajadores
21091,855807050613922637,Universidad
21092,854949206427325667,Rejas
21093,855813500429817189,Aluche
21094,855819866667039076,Universidad
21095,854978585013089374,Pradolongo
21096,855826092644960446,Buenavista
21098,854998009133860708,Buenavista
21099,855867738081629675,Almendrales
21100,855020359165697140,Zofío
21101,855030477506831741,Almenara
21102,856161627238952503,Embajadores
21103,856191629120500886,Valdeacederas
21104,857931181277777664,Embajadores
21106,857933964620329710,Arapiles
21108,857934205564059266,Sol
21109,856257288566665072,Guindalera
21110,857940689569065540,Sol
21111,856281621527388890,Bellas Vistas
21113,856316664636704430,Pueblo Nuevo
21114,857949097453689082,Embajadores
21117,856380650602057736,Lista
21118,857986153776508846,Bellas Vistas
21127,858083347240829423,Palos de Moguer
21128,858086712762569736,Palos de Moguer
21130,858088304618527790,Palos de Moguer
21131,856470904341651738,Universidad
21132,858298605011104052,Trafalgar
21133,858320593141148454,Universidad
21134,856499278324850847,Palacio
21135,856499919048940677,Justicia
21136,858350453196844272,Puerta Bonita
21137,856508504937969456,San Isidro
21138,858376430676553520,Goya
21139,858382857775094058,Comillas
21140,856576507236073486,Ventas
21142,856580790660666776,Delicias
21145,856581707262493280,Palacio
21147,856585230349069531,Gaztambide
21148,858409598277379276,Vinateros
21151,856600847826947075,Moscardó
21152,858423417618422238,Universidad
21153,858445650148602168,Aluche
21154,856670612896611498,Justicia
21155,856906842891282053,Numancia
21157,856912329345142911,Universidad
21158,858458176901967457,Quintana
21159,858484072539069898,Puerta Bonita
21160,856948346656466126,Universidad
21162,858489242721147810,Puerta del Angel
21163,858528257874121112,San Diego
21165,858549738372897433,Simancas
21166,856960094430188342,Delicias
21169,858581593410810005,Universidad
21170,858610010981398980,Universidad
21171,856985626999044331,Palacio
21172,858628925684551246,Justicia
21173,857005839603716634,Palacio
21174,858634284429466313,Universidad
21175,857081649344113776,Justicia
21176,858649698956578388,Embajadores
21177,857117363084893186,Valdeacederas
21178,858653183341216852,Recoletos
21179,858671378645899294,Ventas
21180,857128517611582684,Abrantes
21181,858691234795568975,Cortes
21183,858703606447065590,Palacio
21187,858716452887323199,Universidad
21188,857307075914832720,Ibiza
21190,857670063427347471,Universidad
21191,858741339580991225,Adelfas
21192,857675278681579702,Universidad
21193,857681746507537551,Opañel
21195,858748940545303702,Universidad
21196,857736016529395429,Embajadores
21197,858780733383705710,Ibiza
21199,857754399469367519,Los Rosales
21200,858848533267351791,Palomeras Sureste
21202,858892793590989532,Los Rosales
21203,857797304839215487,Casco Histórico de Vallecas
21205,859073444075382161,Universidad
21206,857802143422646689,Universidad
21207,859111430495688467,Rejas
21210,859133843913383675,Universidad
21211,857853408605183414,Guindalera
21214,857896855823261115,Moscardó
21215,859147643138737742,Embajadores
21217,857908678811987992,Universidad
21218,859172996068455808,Trafalgar
21219,857912544846470061,Universidad
21220,857912813855210101,Universidad
21221,857918778524571894,Vista Alegre
21222,859174876030814797,Almagro
21223,857920522619580934,Embajadores
21224,857926007403176870,Universidad
21225,860296256902115952,Prosperidad
21227,860299390998254259,Cármenes
21228,859224479898569346,Guindalera
21229,859231715384577892,Berruguete
21230,860308612316346355,San Diego
21231,859281980074557514,Embajadores
21232,859288452147461682,Bellas Vistas
21233,860368987003962277,Los Rosales
21234,859345025624392919,Embajadores
21235,859393636423373980,San Fermín
21239,859463041196946733,Palacio
21240,860657117758218417,Pacífico
21241,860664576775626710,San Diego
21243,860694477180585539,Pilar
21244,859496775151393007,Justicia
21245,860696613548677826,Ciudad Universitaria
21246,860705302342840744,Berruguete
21247,859509136533936095,Fuente del Berro
21248,859512781974674947,Embajadores
21249,860714623862388300,Entrevías
21250,859793959021166264,Los Rosales
21253,860751467519078684,Opañel
21254,860787369728962217,Trafalgar
21256,860787427213195434,Trafalgar
21257,859973995401115987,Palacio
21258,860787491452587941,Trafalgar
21259,859983788065550533,Palomeras Bajas
21261,860003186295852826,Abrantes
21263,860076659977317597,Bellas Vistas
21264,860874148523340234,Numancia
21266,860125780899365581,Puerta Bonita
21268,860130438970182683,Puerta del Angel
21271,861228413932259978,Embajadores
21273,861233445413643834,Universidad
21274,860188075446443470,Aluche
21275,860282152601936069,Los Angeles
21276,860288267618059227,Lucero
21277,861304320015760498,Justicia
21278,862149976122519908,Universidad
21279,861316738643614493,Justicia
21281,861340791960192469,Arapiles
21284,861368118517170738,Cortes
21289,861371756515982797,Sol
21292,861379433728417874,Universidad
21295,861384733706924002,Numancia
21296,861387554668122937,Embajadores
21297,861408957884588307,Valdezarza
21299,862246946353143713,Puerta del Angel
21300,861431982895849140,Acacias
21301,861439262268244448,Justicia
21302,862257795212164053,Casco Histórico de Vallecas
21304,862276461516182773,Abrantes
21307,862292414575874690,Berruguete
21308,862295245889836181,Embajadores
21309,861479092171490363,Ventas
21311,862295519328039648,Ciudad Jardín
21312,861496265917435086,Comillas
21315,862306299036759121,Embajadores
21316,862327689077101853,Embajadores
21318,861525750330527891,Pradolongo
21320,862433128526514204,Lucero
21322,861528903923523483,Almenara
21323,862630154745258091,Sol
21326,862705598244815872,Universidad
21327,861572583300087640,Embajadores
21328,861576903217124524,Acacias
21329,862707540459585093,Goya
21330,861598915521092393,Zofío
21332,861600157068237917,Los Angeles
21335,861628842403700348,Valdeacederas
21338,861644902197540936,Palacio
21339,862728754324018131,Universidad
21340,861654430179627831,Universidad
21342,861665431083244385,Embajadores
21345,862731299908067459,Cortes
21346,861728518343635483,Sol
21360,861984645570763718,Cortes
21362,861987106800803005,Guindalera
21374,862782130873207383,Cortes
21375,862009155140726497,Palacio
21376,862782945204225958,Universidad
21377,862013067287475696,Embajadores
21379,862033123355071696,Puerta del Angel
21383,862797471774168836,Palos de Moguer
21384,862814435608575904,Palacio
21385,862043164126409258,Palacio
21388,862061457015577393,Justicia
21393,862830008444523239,Embajadores
21399,862838474868349678,Sol
21404,862132137738726504,Palomeras Bajas
21406,862881565349918334,Marroquina
21407,862900577627154156,Embajadores
21408,863567041268510053,Bellas Vistas
21410,863567188894439888,Universidad
21411,862922489968801990,Moscardó
21412,863578631549349269,Argüelles
21414,862934961865716765,Opañel
21416,862942182440374314,Valdeacederas
21417,862944077624785942,Valdeacederas
21418,862945987642116253,Almenara
21419,863600515136577763,Amposta
21420,862961153572058056,Abrantes
21421,863006860287712295,Sol
21423,863676820252165577,Pacífico
21424,863042444999635141,Bellas Vistas
21425,863702910246164423,Argüelles
21426,863101873186081964,Los Rosales
21427,863732425736991842,Palacio
21428,863170342522866537,Cortes
21429,863742586481890226,Cortes
21430,863219654627757925,Berruguete
21431,863416690141188551,Palacio
21432,863441008232973861,Embajadores
21433,863753570799082708,Cortes
21434,863770885990946751,Pacífico
21435,863461961036059508,Comillas
21436,863470688635709358,Sol
21437,863778067189507636,Embajadores
21438,863473495902457055,Berruguete
21439,863498453233742557,Casco Histórico de Vallecas
21440,863801722572691683,Justicia
21442,863501218280755194,Universidad
21444,863520371190368322,Embajadores
21445,864283185848670532,Valdefuentes
21446,864299963521282489,Cortes
21447,864309484814186949,Embajadores
21450,864359768937989398,Cortes
21452,867197684433263841,Universidad
21454,867240806228932831,Embajadores
21455,864426527765418175,Bellas Vistas
21457,867253125857205794,Embajadores
21460,864538698650779513,Canillejas
21463,864595695350922618,Embajadores
21465,864970456176331905,Lista
21467,864993956240997885,Rios Rosas
21468,865051296604260344,Buenavista
21471,865072133849448432,Fuente del Berro
21472,867340719553654016,Justicia
21473,867351151869877808,Argüelles
21474,865141557043789948,Moscardó
21475,865145140601895650,Moscardó
21476,867371367301764361,Legazpi
21477,865345368565315651,Trafalgar
21479,867388271781717664,Embajadores
21481,867399373750434727,Palos de Moguer
21482,865755268781369405,Moscardó
21483,865767744849358644,Abrantes
21484,867449943114421918,Prosperidad
21485,865794381541082516,Castillejos
21487,865801198959660289,San Isidro
21488,867783802415059216,Costillares
21489,865812484591530134,Berruguete
21491,867860583302892018,Universidad
21492,865874883727609349,Comillas
21494,865897435454314182,Guindalera
21495,865941398280887295,Simancas
21497,866004332003533292,Castillejos
21498,867913383219281095,Valdezarza
21499,866331097563993717,Pueblo Nuevo
21500,866364765721080832,Almenara
21509,868028740544123868,Recoletos
21510,868033512534017131,Puerta del Angel
21511,866392134132099245,Valdefuentes
21512,868050285054111470,Universidad
21513,866402194436674978,Justicia
21514,868079615359456672,Puerta del Angel
21515,866414479889511193,Chopera
21518,866437637596143497,Universidad
21521,866453900189872929,Goya
21522,868147607301542836,Pacífico
21525,866476722180143554,Vista Alegre
21527,868149698774148605,Lucero
21528,866511638723262152,Almenara
21529,868181586818319066,Palacio
21530,868464210462818361,Embajadores
21533,866556421802146609,Marroquina
21535,866574943133089853,San Andrés
21537,866580869818834459,Goya
21539,868530477108987074,Puerta del Angel
21540,866592770801331644,Ibiza
21541,868531576895533962,Universidad
21543,868543109107138505,Universidad
21545,866606924223171376,Almenara
21546,866621193650534660,Simancas
21549,868553235955168592,Casco Histórico de Barajas
21550,866651760554363967,Fontarrón
21554,866657738557916421,Justicia
21555,868575707120394231,Peñagrande
21556,866672879328201166,Almenara
21558,866677043673001658,Justicia
21560,866713056116049292,Arapiles
21565,866748775503209142,Almagro
21568,866770963744483601,Universidad
21570,867128814036922735,Recoletos
21571,867136325715235871,Casco Histórico de Vicálvaro
21573,867137779162220159,Embajadores
21576,867166916591305541,Ciudad Jardín
21579,867173673259727914,Colina
